,Unnamed: 0_x,Year_x,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Country,ISO,Region,Continent,End Year,Total Deaths,VariableGroup,Subgroup,Variable,Year_y,Value_x,Unit,Symbol,Unnamed: 0_y,COUB,Place of birth,Education level,Age,Sex,Country of residence,Value_y
2726,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3872,NGA,Foreign-born,ISCED 3/4,65+ years,Women,OECD - Total,542
2727,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3875,NGA,All places of birth,ISCED 3/4,65+ years,Women,OECD - Total,542
2728,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3878,NGA,Foreign-born,Unknown education,65+ years,Women,OECD - Total,227
2729,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3881,NGA,All places of birth,Unknown education,65+ years,Women,OECD - Total,227
2730,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3884,NGA,Foreign-born,ISCED 0/1/2,65+ years,Women,OECD - Total,1665
2731,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3887,NGA,All places of birth,ISCED 0/1/2,65+ years,Women,OECD - Total,1665
2732,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3890,NGA,Foreign-born,ISCED 5/6,65+ years,Women,OECD - Total,529
2733,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3893,NGA,All places of birth,ISCED 5/6,65+ years,Women,OECD - Total,529
2734,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3896,NGA,Foreign-born,All levels of education,65+ years,Women,OECD - Total,2963
2735,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3899,NGA,All places of birth,All levels of education,65+ years,Women,OECD - Total,2963
2736,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5304,NGA,Foreign-born,ISCED 3/4,All ages,Women,OECD - Total,37180
2737,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5307,NGA,All places of birth,ISCED 3/4,All ages,Women,OECD - Total,37180
2738,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5310,NGA,Foreign-born,Unknown education,All ages,Women,OECD - Total,3992
2739,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5313,NGA,All places of birth,Unknown education,All ages,Women,OECD - Total,3992
2740,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5316,NGA,Foreign-born,ISCED 0/1/2,All ages,Women,OECD - Total,23191
2741,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5319,NGA,All places of birth,ISCED 0/1/2,All ages,Women,OECD - Total,23191
2742,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5322,NGA,Foreign-born,ISCED 5/6,All ages,Women,OECD - Total,53728
2743,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5325,NGA,All places of birth,ISCED 5/6,All ages,Women,OECD - Total,53728
2744,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5328,NGA,Foreign-born,All levels of education,All ages,Women,OECD - Total,118091
2745,15513,2019,394,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5331,NGA,All places of birth,All levels of education,All ages,Women,OECD - Total,118091
2746,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1020,NGA,Foreign-born,ISCED 3/4,25-64 years,Women,OECD - Total,27202
2747,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1023,NGA,All places of birth,ISCED 3/4,25-64 years,Women,OECD - Total,27202
2748,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1026,NGA,Foreign-born,Unknown education,25-64 years,Women,OECD - Total,2840
2749,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1029,NGA,All places of birth,Unknown education,25-64 years,Women,OECD - Total,2840
2750,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1032,NGA,Foreign-born,ISCED 0/1/2,25-64 years,Women,OECD - Total,15913
2751,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1035,NGA,All places of birth,ISCED 0/1/2,25-64 years,Women,OECD - Total,15913
2752,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1038,NGA,Foreign-born,ISCED 5/6,25-64 years,Women,OECD - Total,50684
2753,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1041,NGA,All places of birth,ISCED 5/6,25-64 years,Women,OECD - Total,50684
2754,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1044,NGA,Foreign-born,All levels of education,25-64 years,Women,OECD - Total,96639
2755,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1047,NGA,All places of birth,All levels of education,25-64 years,Women,OECD - Total,96639
2756,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2454,NGA,Foreign-born,ISCED 3/4,15-24 years,Women,OECD - Total,9436
2757,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2457,NGA,All places of birth,ISCED 3/4,15-24 years,Women,OECD - Total,9436
2758,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2460,NGA,Foreign-born,Unknown education,15-24 years,Women,OECD - Total,925
2759,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2463,NGA,All places of birth,Unknown education,15-24 years,Women,OECD - Total,925
2760,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2466,NGA,Foreign-born,ISCED 0/1/2,15-24 years,Women,OECD - Total,5613
2761,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2469,NGA,All places of birth,ISCED 0/1/2,15-24 years,Women,OECD - Total,5613
2762,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2472,NGA,Foreign-born,ISCED 5/6,15-24 years,Women,OECD - Total,2515
2763,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2475,NGA,All places of birth,ISCED 5/6,15-24 years,Women,OECD - Total,2515
2764,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2478,NGA,Foreign-born,All levels of education,15-24 years,Women,OECD - Total,18489
2765,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2481,NGA,All places of birth,All levels of education,15-24 years,Women,OECD - Total,18489
2766,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3872,NGA,Foreign-born,ISCED 3/4,65+ years,Women,OECD - Total,542
2767,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3875,NGA,All places of birth,ISCED 3/4,65+ years,Women,OECD - Total,542
2768,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3878,NGA,Foreign-born,Unknown education,65+ years,Women,OECD - Total,227
2769,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3881,NGA,All places of birth,Unknown education,65+ years,Women,OECD - Total,227
2770,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3884,NGA,Foreign-born,ISCED 0/1/2,65+ years,Women,OECD - Total,1665
2771,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3887,NGA,All places of birth,ISCED 0/1/2,65+ years,Women,OECD - Total,1665
2772,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3890,NGA,Foreign-born,ISCED 5/6,65+ years,Women,OECD - Total,529
2773,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3893,NGA,All places of birth,ISCED 5/6,65+ years,Women,OECD - Total,529
2774,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3896,NGA,Foreign-born,All levels of education,65+ years,Women,OECD - Total,2963
2775,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3899,NGA,All places of birth,All levels of education,65+ years,Women,OECD - Total,2963
2776,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5304,NGA,Foreign-born,ISCED 3/4,All ages,Women,OECD - Total,37180
2777,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5307,NGA,All places of birth,ISCED 3/4,All ages,Women,OECD - Total,37180
2778,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5310,NGA,Foreign-born,Unknown education,All ages,Women,OECD - Total,3992
2779,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5313,NGA,All places of birth,Unknown education,All ages,Women,OECD - Total,3992
2780,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5316,NGA,Foreign-born,ISCED 0/1/2,All ages,Women,OECD - Total,23191
2781,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5319,NGA,All places of birth,ISCED 0/1/2,All ages,Women,OECD - Total,23191
2782,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5322,NGA,Foreign-born,ISCED 5/6,All ages,Women,OECD - Total,53728
2783,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5325,NGA,All places of birth,ISCED 5/6,All ages,Women,OECD - Total,53728
2784,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5328,NGA,Foreign-born,All levels of education,All ages,Women,OECD - Total,118091
2785,15514,2019,415,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5331,NGA,All places of birth,All levels of education,All ages,Women,OECD - Total,118091
2786,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1020,NGA,Foreign-born,ISCED 3/4,25-64 years,Women,OECD - Total,27202
2787,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1023,NGA,All places of birth,ISCED 3/4,25-64 years,Women,OECD - Total,27202
2788,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1026,NGA,Foreign-born,Unknown education,25-64 years,Women,OECD - Total,2840
2789,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1029,NGA,All places of birth,Unknown education,25-64 years,Women,OECD - Total,2840
2790,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1032,NGA,Foreign-born,ISCED 0/1/2,25-64 years,Women,OECD - Total,15913
2791,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1035,NGA,All places of birth,ISCED 0/1/2,25-64 years,Women,OECD - Total,15913
2792,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1038,NGA,Foreign-born,ISCED 5/6,25-64 years,Women,OECD - Total,50684
2793,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1041,NGA,All places of birth,ISCED 5/6,25-64 years,Women,OECD - Total,50684
2794,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1044,NGA,Foreign-born,All levels of education,25-64 years,Women,OECD - Total,96639
2795,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1047,NGA,All places of birth,All levels of education,25-64 years,Women,OECD - Total,96639
2796,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2454,NGA,Foreign-born,ISCED 3/4,15-24 years,Women,OECD - Total,9436
2797,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2457,NGA,All places of birth,ISCED 3/4,15-24 years,Women,OECD - Total,9436
2798,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2460,NGA,Foreign-born,Unknown education,15-24 years,Women,OECD - Total,925
2799,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2463,NGA,All places of birth,Unknown education,15-24 years,Women,OECD - Total,925
2800,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2466,NGA,Foreign-born,ISCED 0/1/2,15-24 years,Women,OECD - Total,5613
2801,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2469,NGA,All places of birth,ISCED 0/1/2,15-24 years,Women,OECD - Total,5613
2802,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2472,NGA,Foreign-born,ISCED 5/6,15-24 years,Women,OECD - Total,2515
2803,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2475,NGA,All places of birth,ISCED 5/6,15-24 years,Women,OECD - Total,2515
2804,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2478,NGA,Foreign-born,All levels of education,15-24 years,Women,OECD - Total,18489
2805,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,2481,NGA,All places of birth,All levels of education,15-24 years,Women,OECD - Total,18489
2806,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3872,NGA,Foreign-born,ISCED 3/4,65+ years,Women,OECD - Total,542
2807,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3875,NGA,All places of birth,ISCED 3/4,65+ years,Women,OECD - Total,542
2808,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3878,NGA,Foreign-born,Unknown education,65+ years,Women,OECD - Total,227
2809,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3881,NGA,All places of birth,Unknown education,65+ years,Women,OECD - Total,227
2810,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3884,NGA,Foreign-born,ISCED 0/1/2,65+ years,Women,OECD - Total,1665
2811,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3887,NGA,All places of birth,ISCED 0/1/2,65+ years,Women,OECD - Total,1665
2812,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3890,NGA,Foreign-born,ISCED 5/6,65+ years,Women,OECD - Total,529
2813,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3893,NGA,All places of birth,ISCED 5/6,65+ years,Women,OECD - Total,529
2814,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3896,NGA,Foreign-born,All levels of education,65+ years,Women,OECD - Total,2963
2815,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,3899,NGA,All places of birth,All levels of education,65+ years,Women,OECD - Total,2963
2816,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5304,NGA,Foreign-born,ISCED 3/4,All ages,Women,OECD - Total,37180
2817,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5307,NGA,All places of birth,ISCED 3/4,All ages,Women,OECD - Total,37180
2818,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5310,NGA,Foreign-born,Unknown education,All ages,Women,OECD - Total,3992
2819,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5313,NGA,All places of birth,Unknown education,All ages,Women,OECD - Total,3992
2820,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5316,NGA,Foreign-born,ISCED 0/1/2,All ages,Women,OECD - Total,23191
2821,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5319,NGA,All places of birth,ISCED 0/1/2,All ages,Women,OECD - Total,23191
2822,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5322,NGA,Foreign-born,ISCED 5/6,All ages,Women,OECD - Total,53728
2823,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5325,NGA,All places of birth,ISCED 5/6,All ages,Women,OECD - Total,53728
2824,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5328,NGA,Foreign-born,All levels of education,All ages,Women,OECD - Total,118091
2825,15515,2019,435,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2019,12.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,5331,NGA,All places of birth,All levels of education,All ages,Women,OECD - Total,118091
2826,15610,2020,257,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2020,4.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1020,NGA,Foreign-born,ISCED 3/4,25-64 years,Women,OECD - Total,27202
2827,15610,2020,257,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2020,4.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1023,NGA,All places of birth,ISCED 3/4,25-64 years,Women,OECD - Total,27202
2828,15610,2020,257,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2020,4.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1026,NGA,Foreign-born,Unknown education,25-64 years,Women,OECD - Total,2840
2829,15610,2020,257,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2020,4.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1029,NGA,All places of birth,Unknown education,25-64 years,Women,OECD - Total,2840
2830,15610,2020,257,Natural,Hydrological,Flood,Nigeria,NGA,Western Africa,Africa,2020,4.0,Water use,Pressure on water resources,SDG 6.4.2. Water Stress,2020,9.67,%,E,1032,NGA,Foreign-born,ISCED 0/1/2,25-64 years,Women,OECD - Total,15913
